time,h_global,h_local
0,0,0
0.0867106503298775,0,0
0.179076343072573,0,0
0.33741753063148,0.000246575342465749,0.000238173491413739
0.461828463713478,0.000369863013698631,0.000357260237120615
0.561734213006597,0.000123287671232881,0.000119086745706876
0.559849198868992,0.00517808219178082,0.0050016433196886
0.561734213006597,0.00875342465753425,0.00845515894518788
0.576814326107446,0.0134383561643836,0.012980455282049
0.586239396795476,0.0178767123287671,0.0172675781274963
0.614514608859566,0.0220684931506849,0.02131652748153
0.637134778510839,0.0256438356164384,0.0247700431070293
0.691800188501414,0.0282328767123288,0.0272708647668736
0.742695570216776,0.0293424657534247,0.0283426454782354
0.816211121583412,0.029958904109589,0.0289380792067697
0.906691800188501,0.0293424657534247,0.0283426454782354
0.97832233741753,0.0267534246575342,0.0258418238183911
1.02544769085768,0.0283561643835616,0.0273899515125804
1.07822808671065,0.0283561643835616,0.0273899515125804
1.14420358152686,0.0294657534246575,0.0284617322239422
1.22148916116871,0.0298356164383562,0.0288189924610629
1.30631479736098,0.0295890410958904,0.0285808189696491
1.42318567389255,0.0294657534246575,0.0284617322239422
1.52874646559849,0.0295890410958904,0.0285808189696491
1.6870876531574,0.0297123287671233,0.028699905715356
1.82657869934024,0.0298356164383562,0.0288189924610629
1.93025447690858,0.0298356164383562,0.0288189924610629
1.99622997172479,0.0298356164383562,0.0288189924610629
