time,h_global,h_local
0,0,0
0.0828625235404896,0.000122282608695658,0.000116939440267225
0.19774011299435,0,0
0.32015065913371,0.000244565217391308,0.000233878880534442
0.427495291902072,-0.000244565217391302,-0.000233878880534436
0.499058380414313,0.000122282608695658,0.000116939440267225
0.504708097928437,0.00843750000000001,0.00806882137843812
0.508474576271186,0.0105163043478261,0.0100567918629809
0.551789077212806,0.0132065217391304,0.0126294595488596
0.6045197740113,0.0160190217391304,0.0153190666750057
0.64406779661017,0.0174864130434783,0.0167223399582124
0.661016949152543,0.0154076086956522,0.0147343694736696
0.67984934086629,0.0129619565217391,0.0123955806683252
0.694915254237288,0.0202989130434783,0.0194119470843584
0.702448210922787,0.030570652173913,0.0292348600668047
0.71939736346516,0.0371739130434783,0.0355495898412346
0.747645951035782,0.0391304347826087,0.0374206208855101
0.790960451977401,0.0408423913043478,0.0390577730492511
0.851224105461394,0.0409646739130435,0.0391747124895184
0.926553672316384,0.0391304347826087,0.0374206208855101
0.998116760828625,0.0380298913043478,0.0363681659231051
1.11676082862524,0.0376630434782609,0.0360173476023035
1.29755178907721,0.0376630434782609,0.0360173476023035
1.42372881355932,0.0375407608695652,0.0359004081620362
1.55555555555556,0.0375407608695652,0.0359004081620362
1.72128060263653,0.0375407608695652,0.0359004081620362
1.85875706214689,0.0376630434782609,0.0360173476023035
1.95856873822976,0.0377853260869565,0.0361342870425707
1.98681732580038,0.0375407608695652,0.0359004081620362
