time,h_global,h_local
0,0,0
0.0502692998204667,0.000259740259740258,0.000240826975212151
0.129263913824057,0,0
0.213644524236984,0,0
0.324955116696589,0,0
0.47935368043088,0,0
0.572710951526032,0,0
0.588868940754039,0.00545454545454545,0.0050573664794552
0.603231597845601,0.0123376623376623,0.0114392813225773
0.610412926391382,0.017012987012987,0.015774166876396
0.628366247755835,0.0144155844155844,0.0133658971242745
0.649910233393178,0.0123376623376623,0.0114392813225773
0.680430879712747,0.017012987012987,0.015774166876396
0.714542190305207,0.0181818181818182,0.0168578882648507
0.752244165170557,0.0215584415584416,0.0199886389426087
0.786355475763016,0.0197402597402597,0.0183028501161236
0.825852782764811,0.0164935064935065,0.0152925129259717
0.874326750448833,0.0141558441558442,0.0131250701490623
0.9245960502693,0.014025974025974,0.0130046566614562
0.971274685816876,0.0132467532467533,0.0122821757358198
1.01615798922801,0.0135064935064935,0.0125230027110319
1.07719928186715,0.0135064935064935,0.0125230027110319
1.14003590664273,0.0141558441558442,0.0131250701490623
1.21005385996409,0.0144155844155844,0.0133658971242745
1.28007181328546,0.0151948051948052,0.0140883780499109
1.34290843806104,0.0149350649350649,0.0138475510746988
1.40754039497307,0.0145454545454545,0.0134863106118805
1.48114901256732,0.0142857142857143,0.0132454836366684
1.56552962298025,0.0150649350649351,0.0139679645623048
1.64631956912029,0.0148051948051948,0.0137271375870927
1.69120287253142,0.0154545454545455,0.0143292050251231
1.76301615798923,0.0149350649350649,0.0138475510746988
1.83482944344704,0.0149350649350649,0.0138475510746988
1.89587073608618,0.0153246753246753,0.014208791537517
1.95511669658887,0.0150649350649351,0.0139679645623048
1.99820466786356,0.0150649350649351,0.0139679645623048
