time,h_global,h_local
0,0,0
0.0485611510791368,-4.65116279069755E-05,-4.37066335249248E-05
0.0935251798561151,4.6511627906979E-05,4.37066335249281E-05
0.14568345323741,0.000883720930232559,0.000830426036973594
0.181654676258993,0.000651162790697674,0.000611892869348963
0.22841726618705,0.000790697674418604,0.000743012769923741
0.273381294964029,0.000604651162790699,0.000568186235824039
0.314748201438849,0.00013953488372093,0.000131119900574778
0.345323741007194,0.00027906976744186,0.000262239801149555
0.386690647482015,0.000511627906976744,0.000480772968774186
0.401079136690648,0,0
0.442446043165468,0.00069767441860465,0.000655599502873888
0.422661870503597,-4.65116279069755E-05,-4.37066335249248E-05
0.474820143884892,0.00055813953488372,0.000524479602299111
0.510791366906475,9.3023255813951E-05,8.74132670498496E-05
0.546762589928058,-4.65116279069755E-05,-4.37066335249248E-05
0.589928057553957,0,0
0.620503597122302,0.000511627906976744,0.000480772968774186
0.633093525179856,0.00204651162790698,0.00192309187509674
0.663669064748202,0.00302325581395349,0.00284093117912019
0.703237410071943,0.00427906976744186,0.00402101028429319
0.744604316546763,0.00506976744186046,0.00476402305421693
0.776978417266187,0.00837209302325581,0.00786719403448667
0.818345323741007,0.00981395348837209,0.00922209967375938
0.890287769784173,0.0107441860465116,0.0100962323442579
0.960431654676259,0.0122790697674419,0.0115385512505805
1.00539568345324,0.0135813953488372,0.0127623369892784
1.06115107913669,0.0146046511627907,0.0137238829268268
1.10431654676259,0.0148372093023256,0.0139424160944514
1.14928057553957,0.0147441860465116,0.0138550028274015
1.19784172661871,0.0148372093023256,0.0139424160944514
1.2410071942446,0.0146046511627907,0.0137238829268268
1.2931654676259,0.0142325581395349,0.0133742298586273
1.36870503597122,0.014,0.0131556966910027
1.43345323741007,0.013906976744186,0.0130682834239529
1.48920863309353,0.0144186046511628,0.013549056392727
1.55755395683453,0.0143720930232558,0.0135053497592021
1.62769784172662,0.0142790697674419,0.0134179364921523
1.72302158273381,0.0143255813953488,0.0134616431256772
1.76079136690648,0.014093023255814,0.0132431099580526
1.83273381294964,0.0142325581395349,0.0133742298586273
1.87589928057554,0.013953488372093,0.0131119900574778
1.93705035971223,0.0141860465116279,0.0133305232251024
1.98021582733813,0.0138139534883721,0.012980870156903
