time,h_global,h_local
0,0,0
0.0439753737906772,0.00022900763358779,0.000209208883429606
0.0773966578715919,0,0
0.147757255936675,-4.58015267175531E-05,-4.18417766859168E-05
0.22339489885664,-4.58015267175531E-05,-4.18417766859168E-05
0.29023746701847,0,0
0.309586631486368,0.000503816793893132,0.00046025954354513
0.337730870712401,0.000366412213740459,0.000334734213487366
0.367634124890062,0.00105343511450382,0.000962360863776176
0.413368513632366,0.00238167938931298,0.00217577238766788
0.441512752858399,0.00421374045801527,0.0038494434551047
0.481970096745822,0.00517557251908397,0.00472812076550903
0.504837291116974,0.00764885496183206,0.00698757670654875
0.548812664907652,0.0109465648854962,0.010000184627935
0.575197889182058,0.0108091603053435,0.00987465929787728
0.613896218117854,0.0116335877862595,0.0106278112782238
0.686015831134565,0.0117251908396947,0.0107114948315957
0.731750219876869,0.0120458015267176,0.0110043872683971
0.782761653474055,0.013236641221374,0.0120922734622311
0.832014072119613,0.0136488549618321,0.0124688494524044
0.881266490765172,0.0135114503816794,0.0123433241223466
0.914687774846086,0.0129618320610687,0.0118412228021155
0.976253298153035,0.0125954198473282,0.0115064885886282
1.01846965699208,0.0116335877862595,0.0106278112782238
1.06420404573439,0.0105343511450382,0.00962360863776175
1.14335971855761,0.00957251908396947,0.00874493132735742
1.22251539138083,0.0102137404580153,0.00933071620096031
1.28935795954266,0.0111297709923664,0.0101675517346787
1.34740545294635,0.0112213740458015,0.0102512352880506
1.41248900615655,0.0117709923664122,0.0107533366082816
1.48284960422164,0.0117251908396947,0.0107114948315957
1.52506596306069,0.0109007633587786,0.00995834285124912
1.58311345646438,0.010763358778626,0.00983281752119135
1.6235708003518,0.0113587786259542,0.0103767606181083
1.67810026385224,0.0107175572519084,0.00979097574450543
1.7273526824978,0.0106717557251908,0.00974913396781951
1.7854001759015,0.011175572519084,0.0102093935113646
1.82058047493404,0.0114045801526718,0.0104186023947942
1.88214599824099,0.0110381679389313,0.0100838681813069
1.92260334212841,0.0112213740458015,0.0102512352880506
1.96306068601583,0.010763358778626,0.00983281752119135
1.99824098504837,0.0108091603053435,0.00987465929787728
