time,h_global,h_local
0.00188323917137478,0,0
0.0659133709981167,-0.000245231607629431,-0.000236875543231655
0.163841807909605,-0.000122615803814716,-0.000118437771615828
0.258003766478343,-0.000613079019073579,-0.000592188858079138
0.333333333333333,0,0
0.425612052730697,-0.000122615803814716,-0.000118437771615828
0.514124293785311,-0.000122615803814716,-0.000118437771615828
0.563088512241055,0.000245231607629424,0.000236875543231648
0.5969868173258,0.0061307901907357,0.0059218885807913
0.617702448210923,0.0126294277929155,0.01219909047643
0.632768361581921,0.0193732970027248,0.0187131679153005
0.647834274952919,0.0255040871934605,0.0246350564960918
0.664783427495292,0.0301634877384196,0.0291356918174931
0.67984934086629,0.032125340599455,0.0310306961633463
0.708097928436911,0.029550408719346,0.028543502959414
0.726930320150659,0.0264850136239782,0.0255825586690184
0.749529190207156,0.0225613079019074,0.021792549977312
0.779661016949152,0.0197411444141689,0.0190684812301479
0.834274952919021,0.0183923705722071,0.0177656657423739
0.88135593220339,0.0167983651226158,0.0162259747113681
0.951035781544256,0.0183923705722071,0.0177656657423739
1.04708097928437,0.0181471389645777,0.0175287901991423
1.12429378531073,0.0185149863760218,0.0178841035139897
1.1864406779661,0.0193732970027248,0.0187131679153005
1.25988700564972,0.0188828337874659,0.0182394168288371
1.32580037664783,0.0185149863760218,0.0178841035139897
1.38418079096045,0.0187602179836512,0.0181209790572213
1.48022598870057,0.0185149863760218,0.0178841035139897
1.54802259887006,0.0182697547683924,0.0176472279707581
1.6195856873823,0.0186376021798365,0.0180025412856055
1.68926553672316,0.0198637602179836,0.0191869190017637
1.74199623352166,0.0194959128065395,0.0188316056869163
1.80225988700565,0.0187602179836512,0.0181209790572213
1.88323917137476,0.0187602179836512,0.0181209790572213
1.93220338983051,0.0186376021798365,0.0180025412856055
1.99623352165725,0.0183923705722071,0.0177656657423739
