time,h_global,h_local
0,0,0
0.0734463276836158,-0.000245231607629431,-0.000236875543231655
0.199623352165725,0,0
0.306967984934087,0,0
0.397363465160075,0,0
0.502824858757062,0.000122615803814716,0.000118437771615828
0.55743879472693,-0.000122615803814716,-0.000118437771615828
0.566854990583804,0.00931880108991825,0.00900127064280276
0.572504708097928,0.0125068119891008,0.0120806527048142
0.608286252354049,0.0197411444141689,0.0190684812301479
0.636534839924671,0.0237874659400545,0.0229769276934702
0.687382297551789,0.0266076294277929,0.0257009964406342
0.755178907721281,0.0275885558583106,0.0266484986135608
0.828625235404896,0.0288147138964578,0.0278328763297191
0.903954802259887,0.0264850136239782,0.0255825586690184
0.969868173258004,0.0247683923705722,0.0239244298663968
1.01318267419962,0.0272207084468665,0.0262931852987133
1.12052730696798,0.0272207084468665,0.0262931852987133
1.21845574387947,0.0274659400544959,0.026530060841945
1.34274952919021,0.0273433242506812,0.0264116230703292
1.49717514124294,0.0273433242506812,0.0264116230703292
1.62900188323917,0.0272207084468665,0.0262931852987133
1.74576271186441,0.0269754768392371,0.0260563097554817
1.86817325800377,0.0272207084468665,0.0262931852987133
1.99435028248588,0.0272207084468665,0.0262931852987133
