time,h_global,h_local
0,-0.000102564102564102,-9.90693155168274E-05
0.11443661971831,0,0
0.211267605633803,-0.000615384615384615,-0.000594415893100965
0.352112676056338,-0.000205128205128205,-0.000198138631033655
0.51056338028169,-0.000205128205128205,-0.000198138631033655
0.554577464788732,0.00215384615384616,0.00208045562585338
0.588028169014085,0.00430769230769231,0.00416091125170676
0.65669014084507,0.00441025641025641,0.00425998056722359
0.714788732394366,0.00974358974358975,0.00941158497409862
0.776408450704225,0.0122051282051282,0.0117892485465025
0.827464788732394,0.0142564102564103,0.013770634856839
0.910211267605634,0.0145641025641026,0.0140678428033895
0.97887323943662,0.0144615384615385,0.0139687734878727
1.08450704225352,0.0144615384615385,0.0139687734878727
1.15140845070423,0.0137435897435897,0.0132752882792549
1.25,0.0135384615384615,0.0130771496482212
1.32218309859155,0.0125128205128205,0.012086456493053
1.41901408450704,0.0129230769230769,0.0124827337551203
1.56161971830986,0.0125128205128205,0.012086456493053
1.63732394366197,0.0128205128205128,0.0123836644396034
1.79753521126761,0.013025641025641,0.0125818030706371
1.90316901408451,0.0133333333333333,0.0128790110171876
1.93661971830986,0.0121025641025641,0.0116901792309857
1.99823943661972,0.013025641025641,0.0125818030706371
